Timestamp,Datetime,Hop_Number,Source_IP,Source_Hostname,Dest_IP,Dest_Hostname
1752168866,2025-07-10 14:34:26,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752168866,2025-07-10 14:34:26,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752168866,2025-07-10 14:34:26,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752168866,2025-07-10 14:34:26,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752168866,2025-07-10 14:34:26,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752168866,2025-07-10 14:34:26,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752168866,2025-07-10 14:34:26,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752168866,2025-07-10 14:34:26,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752168866,2025-07-10 14:34:26,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752168866,2025-07-10 14:34:26,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752168866,2025-07-10 14:34:26,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752169507,2025-07-10 14:45:07,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752169507,2025-07-10 14:45:07,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752169507,2025-07-10 14:45:07,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752169507,2025-07-10 14:45:07,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752169507,2025-07-10 14:45:07,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752169507,2025-07-10 14:45:07,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752169507,2025-07-10 14:45:07,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752169507,2025-07-10 14:45:07,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752169507,2025-07-10 14:45:07,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752169507,2025-07-10 14:45:07,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752169507,2025-07-10 14:45:07,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752169507,2025-07-10 14:45:07,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752170240,2025-07-10 14:57:20,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752170240,2025-07-10 14:57:20,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752170240,2025-07-10 14:57:20,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752170240,2025-07-10 14:57:20,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752170240,2025-07-10 14:57:20,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752170240,2025-07-10 14:57:20,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752170240,2025-07-10 14:57:20,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.212.241,cto1-cdf2-aloha.bkb.rnp.br
1752170240,2025-07-10 14:57:20,8,170.79.212.241,cto1-cdf2-aloha.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752170240,2025-07-10 14:57:20,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752170240,2025-07-10 14:57:20,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752170240,2025-07-10 14:57:20,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752170240,2025-07-10 14:57:20,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752170597,2025-07-10 15:03:17,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752170597,2025-07-10 15:03:17,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752170597,2025-07-10 15:03:17,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752170597,2025-07-10 15:03:17,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752170597,2025-07-10 15:03:17,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752170597,2025-07-10 15:03:17,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752170597,2025-07-10 15:03:17,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.212.241,cto1-cdf2-aloha.bkb.rnp.br
1752170597,2025-07-10 15:03:17,8,170.79.212.241,cto1-cdf2-aloha.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752170597,2025-07-10 15:03:17,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752170597,2025-07-10 15:03:17,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752170597,2025-07-10 15:03:17,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752170597,2025-07-10 15:03:17,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752171129,2025-07-10 15:12:09,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752171129,2025-07-10 15:12:09,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752171129,2025-07-10 15:12:09,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752171129,2025-07-10 15:12:09,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752171129,2025-07-10 15:12:09,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752171129,2025-07-10 15:12:09,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752171129,2025-07-10 15:12:09,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.212.241,cto1-cdf2-aloha.bkb.rnp.br
1752171129,2025-07-10 15:12:09,8,170.79.212.241,cto1-cdf2-aloha.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752171129,2025-07-10 15:12:09,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752171129,2025-07-10 15:12:09,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752171129,2025-07-10 15:12:09,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752171129,2025-07-10 15:12:09,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752171881,2025-07-10 15:24:41,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752171881,2025-07-10 15:24:41,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752171881,2025-07-10 15:24:41,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752171881,2025-07-10 15:24:41,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752171881,2025-07-10 15:24:41,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752171881,2025-07-10 15:24:41,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752171881,2025-07-10 15:24:41,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752171881,2025-07-10 15:24:41,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752171881,2025-07-10 15:24:41,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752171881,2025-07-10 15:24:41,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752171881,2025-07-10 15:24:41,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752171881,2025-07-10 15:24:41,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752172553,2025-07-10 15:35:53,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752172553,2025-07-10 15:35:53,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752172553,2025-07-10 15:35:53,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752172553,2025-07-10 15:35:53,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752172553,2025-07-10 15:35:53,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752172553,2025-07-10 15:35:53,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752172553,2025-07-10 15:35:53,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752172553,2025-07-10 15:35:53,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752172553,2025-07-10 15:35:53,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752172553,2025-07-10 15:35:53,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752172553,2025-07-10 15:35:53,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752172553,2025-07-10 15:35:53,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752173106,2025-07-10 15:45:06,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752173106,2025-07-10 15:45:06,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752173106,2025-07-10 15:45:06,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752173106,2025-07-10 15:45:06,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752173106,2025-07-10 15:45:06,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752173106,2025-07-10 15:45:06,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752173106,2025-07-10 15:45:06,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752173106,2025-07-10 15:45:06,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752173106,2025-07-10 15:45:06,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752173106,2025-07-10 15:45:06,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752173106,2025-07-10 15:45:06,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752173106,2025-07-10 15:45:06,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752173895,2025-07-10 15:58:15,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752173895,2025-07-10 15:58:15,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752173895,2025-07-10 15:58:15,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752173895,2025-07-10 15:58:15,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752173895,2025-07-10 15:58:15,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752173895,2025-07-10 15:58:15,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752173895,2025-07-10 15:58:15,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752173895,2025-07-10 15:58:15,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752173895,2025-07-10 15:58:15,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752173895,2025-07-10 15:58:15,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752173895,2025-07-10 15:58:15,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752173895,2025-07-10 15:58:15,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752174435,2025-07-10 16:07:15,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752174435,2025-07-10 16:07:15,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752174435,2025-07-10 16:07:15,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752174435,2025-07-10 16:07:15,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752174435,2025-07-10 16:07:15,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752174435,2025-07-10 16:07:15,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752174435,2025-07-10 16:07:15,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752174435,2025-07-10 16:07:15,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752174435,2025-07-10 16:07:15,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752174435,2025-07-10 16:07:15,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752174435,2025-07-10 16:07:15,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752174435,2025-07-10 16:07:15,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752174694,2025-07-10 16:11:34,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752174694,2025-07-10 16:11:34,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752174694,2025-07-10 16:11:34,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752174694,2025-07-10 16:11:34,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752174694,2025-07-10 16:11:34,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752174694,2025-07-10 16:11:34,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752174694,2025-07-10 16:11:34,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752174694,2025-07-10 16:11:34,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752174694,2025-07-10 16:11:34,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752174694,2025-07-10 16:11:34,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752174694,2025-07-10 16:11:34,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752174694,2025-07-10 16:11:34,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752175595,2025-07-10 16:26:35,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752175595,2025-07-10 16:26:35,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752175595,2025-07-10 16:26:35,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752175595,2025-07-10 16:26:35,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752175595,2025-07-10 16:26:35,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752175595,2025-07-10 16:26:35,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752175595,2025-07-10 16:26:35,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752175595,2025-07-10 16:26:35,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752175595,2025-07-10 16:26:35,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752175595,2025-07-10 16:26:35,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752175595,2025-07-10 16:26:35,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752175595,2025-07-10 16:26:35,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752175839,2025-07-10 16:30:39,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752175839,2025-07-10 16:30:39,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752175839,2025-07-10 16:30:39,3,170.79.214.218,mxac-bac1.bkb.rnp.br,200.143.252.165,ro-ac-oi.bkb.rnp.br
1752175839,2025-07-10 16:30:39,4,200.143.252.165,ro-ac-oi.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752175839,2025-07-10 16:30:39,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br
1752175839,2025-07-10 16:30:39,6,170.79.213.184,cdf1-cmt1-telebras.bkb.rnp.br,170.79.214.127,cdf2-cdf1.bkb.rnp.br
1752175839,2025-07-10 16:30:39,7,170.79.214.127,cdf2-cdf1.bkb.rnp.br,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br
1752175839,2025-07-10 16:30:39,8,170.79.213.91,cto1-cdf2-tlb.bkb.rnp.br,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br
1752175839,2025-07-10 16:30:39,9,170.79.213.92,cpa1-cto1-tlb.bkb.rnp.br,170.79.213.24,No-Hostname
1752175839,2025-07-10 16:30:39,10,170.79.213.24,No-Hostname,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br
1752175839,2025-07-10 16:30:39,11,170.79.213.85,mxam-cap1-tlb.bkb.rnp.br,200.129.156.126,No-Hostname
1752175839,2025-07-10 16:30:39,12,200.129.156.126,No-Hostname,200.129.156.107,monipe-am-atraso.rnp.br
1752176940,2025-07-10 16:49:00,1,200.139.7.252,No-Hostname,200.139.4.20,No-Hostname
1752176940,2025-07-10 16:49:00,2,200.139.4.20,No-Hostname,170.79.214.218,mxac-bac1.bkb.rnp.br
1752176940,2025-07-10 16:49:00,3,170.79.214.218,mxac-bac1.bkb.rnp.br,170.79.213.243,mxro-mxac-3g-allo.bkb.rnp.br
1752176940,2025-07-10 16:49:00,4,170.79.213.243,mxro-mxac-3g-allo.bkb.rnp.br,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br
1752176940,2025-07-10 16:49:00,5,170.79.213.200,cmt1-mxro-infobarra.bkb.rnp.br,170.79.213.170,mxgo-cmt1-acessonline.bkb.rnp.br
